"","YEAR","H_a","Eh_a","S_a","H_a_SE","Eh_a_SE","S_a_SE","nPlots","H_g","Eh_g","S_g","H_b","Eh_b","S_b","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"240",2002,1.20338896121378,0.279039077619402,4.4899058072125,10.8203131803912,6.95980401215122,13.2499352760495,11,2.44094224010056,0.116235344766693,21,1.23755327888677,-0.162803732852709,16.5100941927875,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"241",2002,1.08916560977355,0.264482912529888,4.14176415023372,9.06438013040592,5.64800384863617,7.5580035355162,13,2.20778332828044,0.129869607545908,17,1.11861771850689,-0.13461330498398,12.8582358497663,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"242",2002,0.97600953808985,0.258629628640733,3.59853322013467,9.13280721691875,7.08204760715514,7.2667395115206,32,2.23049372121154,0.106213986724359,21,1.25448418312169,-0.152415641916374,17.4014667798653,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"243",2002,1.29131510320543,0.277333970176353,4.80585906600219,7.95967587918727,4.54418484948573,11.1456906069156,9,2.03150766488136,0.145107690348668,14,0.740192561675926,-0.132226279827685,9.19414093399781,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"244",2002,1.04322319650875,0.207992084309383,4.5,43.9226269363102,24.8560730600463,24.0999601827074,2,1.60800620326113,0.201000775407642,8,0.56478300675238,-0.00699130890174129,3.5,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"245",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"246",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12
"247",2002,1.00504001986351,0.273983663182286,3.5934326065655,7.86953726771044,4.93855809846666,7.80873324538192,22,2.25088785253092,0.125049325140607,18,1.24584783266741,-0.14893433804168,14.4065673934345,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"248",2002,1.20840301052134,0.280778392236453,4.51335425240566,8.68682812980879,6.18140505260787,14.2517737404144,5,2.02387558737658,0.14456254195547,14,0.815472576855238,-0.136215850280984,9.48664574759434,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"249",2002,1.196777249291,0.299194312322751,4,3.61631070970801,3.61631070970801,0,2,1.83473126484687,0.183473126484687,10,0.637954015555863,-0.115721185838064,6,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"250",2002,1.16888612286078,0.274129320681301,4.25,12.151553596665,7.65893480876098,11.2522061029416,7,2.06961833955645,0.172468194963038,12,0.900732216695669,-0.101661125718263,7.75,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"251",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"252",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"253",2002,1.09625289821208,0.274063224553021,3.87139953125155,8.93432422506267,8.93432422506267,4.9392056203645,3,1.9491414421979,0.162428453516492,12,0.852888543985815,-0.111634771036529,8.12860046874845,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"254",2002,1.40851530141622,0.262891794453302,5.5590799126879,9.74717742861661,4.78415496858377,14.6242527117351,11,2.66647967697265,0.0987585065545426,27,1.25796437555643,-0.164133287898759,21.4409200873121,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"255",2002,1.28731056821035,0.281227866879598,4.64606063741199,6.65105597197299,2.66728183439161,7.83289337354125,15,2.61276073967083,0.108865030819618,24,1.32545017146048,-0.17236283605998,19.353939362588,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"256",2002,1.10994193315579,0.233122690585609,4.33002065991769,20.0599783943767,14.4847093022073,17.3854961848653,11,2.89699083889994,0.093451317383869,31,1.78704890574415,-0.13967137320174,26.6699793400823,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"257",2002,0.529706199057654,0.264853099528827,2,0,0,0,1,0.955852513333542,0.318617504444514,3,0.426146314275888,0.0537644049156869,1,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"258",2002,1.10552559267149,0.266098341115883,4.07881861743573,15.048057718353,8.07160322475289,15.3831697857868,14,2.4374196177207,0.0974967847088282,25,1.33189402504921,-0.168601556407055,20.9211813825643,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"259",2002,0.955699891112534,0.318566630370845,3,0,0,0,1,1.42972443210611,0.285944886421222,5,0.474024540993574,-0.0326217439496231,2,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"260",2002,1.16826298074404,0.264734150293065,4.1900274416498,5.57465711495537,4.44743873171381,6.07167505561077,37,2.62960230480618,0.0796849183274601,33,1.46133932406214,-0.185049231965605,28.8099725583502,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"261",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"262",2002,0.641742098442093,0.213914032814031,2.55160795795936,5.44181437978701,5.44181437978717,4.62795478089813,3,1.71205580168793,0.214006975210992,8,1.07031370324584,9.29423969606713e-05,5.44839204204064,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"263",2002,1.27565418163333,0.255130836326666,4.35047095959604,23.0088540143029,23.0088540143028,17.7200348892029,2,1.93113457553763,0.241391821942203,8,0.655480393904299,-0.0137390143844622,3.64952904040396,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"264",2002,1.15854195224321,0.305026789979984,3.75410774508544,3.08953487036916,4.72992014097557,6.49204154003377,6,2.47556423483818,0.112525647038099,22,1.31702228259497,-0.192501142941885,18.2458922549146,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"265",2002,1.37034162505793,0.275427341809141,5.12214137568304,7.90721709950657,6.30573847690295,13.387614600124,10,2.71540234705037,0.108616093882015,25,1.34506072199245,-0.166811247927126,19.877858624317,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"266",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"267",2002,0.825671080478052,0.259648554148762,3.02554512969451,14.2876532299102,9.46763945951893,8.23362113204962,42,2.72992311633615,0.0606649581408032,45,1.90425203585809,-0.198983596007959,41.9744548703055,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"268",2002,1.15130746045691,0.309224870927799,3.79357264715921,5.94909574467403,7.57817641442402,11.4742136208237,23,3.26783492004857,0.0710398895662734,46,2.11652745959166,-0.238184981361526,42.2064273528408,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"269",2002,0.687422286351616,0.281724719929117,2.33116682073994,12.2146513087817,12.6973345014197,13.5658666967083,8,2.46097461295289,0.117189267283471,21,1.77355232660128,-0.164535452645646,18.6688331792601,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"270",2002,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"271",2002,0.852977967268622,0.253359011735809,2.96628578207054,7.31750042209727,4.84601633103649,4.12585478237628,44,2.77037480302409,0.067570117146929,41,1.91739683575547,-0.18578889458888,38.0337142179295,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"272",2002,0.829347333065659,0.252028789461678,3.12403034271005,4.98657874692472,4.65806895182338,4.50334988177553,7,2.60655677003344,0.108606532084727,24,1.77720943696778,-0.143422257376951,20.87596965729,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"273",2002,1.60050150628102,0.271033559529825,5.9146064227884,0.710499456887143,1.31173433560959,1.83719940008217,2,2.14302895113849,0.178585745928207,12,0.542527444857463,-0.0924478136016182,6.0853935772116,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"274",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"275",2002,0.605455192352067,0.201264753460288,2.78670637337642,38.0112484039533,7.55204500371055,29.0797396987122,5,2.52057340468382,0.148269023804931,17,1.91511821233176,-0.0529957296553576,14.2132936266236,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"276",2002,1.20452820080317,0.287173691985089,4.18405201559743,4.1846464252153,2.20191779994485,5.00920193389847,177,3.21821651072353,0.0527576477167792,61,2.01368830992036,-0.234416044268309,56.8159479844026,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"277",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"278",2002,1.16074731650841,0.281430298169232,4.03158406870603,5.08826602052695,2.49163279927023,5.18463165152788,175,3.22220412828345,0.0488212746709613,66,2.06145681177504,-0.232609023498271,61.968415931294,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"279",2002,1.22924672125899,0.26370918761533,4.51240584072794,18.511290186988,4.38995060819478,17.7643542762137,7,2.8449403613498,0.113797614453992,25,1.61569364009081,-0.149911573161339,20.4875941592721,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"280",2002,1.42523032084626,0.270491803120719,5.25,13.6456126416465,3.93326718095799,11.4431210522969,6,2.04880483823264,0.113822491012925,18,0.623574517386385,-0.156669312107795,12.75,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"281",2002,1.43935464599017,0.305483894221061,4.81053482893916,14.9793549888081,5.61263328192989,18.902094691864,5,2.47376894417091,0.137431608009495,18,1.03441429818074,-0.168052286211566,13.1894651710608,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"282",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"283",2003,1.66746193342929,0.238208847632756,7,NA,NA,0,1,1.88973343997989,0.236216679997486,8,0.222271506550596,-0.0019921676352701,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"284",2003,1.35638504656386,0.251140308950551,5.42197320143869,9.65856412353721,9.31061345094656,10.0525101245727,6,2.08725861249161,0.149089900892258,14,0.730873565927745,-0.102050408058293,8.57802679856131,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
